Frequency,dB
3.6400001049042,-7.0586795162279
3.6480000019073,-7.0496932503906
3.6559998989105,-7.042531107001
3.6640000343323,-7.0371968045896
3.6719999313354,-7.0336797380329
3.6800000667572,-7.0319651976496
3.6879999637604,-7.0320310196709
3.6960000991821,-7.0338451867721
3.7039999961853,-7.0373716969284
3.7119998931885,-7.0425637849542
3.7200000286102,-7.0493690704023
3.7279999256134,-7.0577253687276
3.7360000610352,-7.0675678589099
3.7439999580383,-7.0788224603475
3.7520000934601,-7.0914048145084
3.7599999904633,-7.1052270562387
3.7679998874664,-7.1201954177078
3.7760000228882,-7.1362088439185
3.7839999198914,-7.1531609942141
3.7920000553131,-7.1709376739522
3.7999999523163,-7.1894223783076
3.808000087738,-7.2084943497229
3.8159999847412,-7.228024679456
3.8239998817444,-7.247887625609
3.8320000171661,-7.2679472046019
3.8399999141693,-7.2880754406761
3.8480000495911,-7.3081325678228
3.8559999465942,-7.3279863225203
3.864000082016,-7.3475013831456
3.8719999790192,-7.3665463807298
3.8800001144409,-7.3849927286876
3.8880000114441,-7.4027142216075
3.8959999084473,-7.4195909259497
3.904000043869,-7.4355080382779
3.9119999408722,-7.4503590039273
3.9200000762939,-7.4640467102296
3.9279999732971,-7.476478155605
3.9360001087189,-7.4875771471877
3.944000005722,-7.497273745399
3.9519999027252,-7.5055117042416
3.960000038147,-7.5122480031621
3.9679999351501,-7.5174517687158
3.9760000705719,-7.5211063327108
3.9839999675751,-7.5232064784582
3.9920001029968,-7.5237649694961
4.0,-7.5228056281478
4.0079998970032,-7.5203669523386
4.0159997940063,-7.5165008981762
4.0240001678467,-7.5112723794999
4.0320000648499,-7.504760078027
4.039999961853,-7.4970524954334
4.0479998588562,-7.4882508038644
4.0560002326965,-7.4784669886783
4.0640001296997,-7.467819636541
4.0720000267029,-7.4564383603806
4.0799999237061,-7.4444601042061
4.0879998207092,-7.4320275114286
4.0960001945496,-7.4192878647678
4.1040000915527,-7.4063939886095
4.1119999885559,-7.3935013699894
4.1199998855591,-7.3807684253802
4.1279997825623,-7.3683563096011
4.1360001564026,-7.3564217716011
4.1440000534058,-7.3451285597874
4.1519999504089,-7.3346335489322
4.1599998474121,-7.3250955476339
4.1680002212524,-7.3166704710058
4.1760001182556,-7.3095105988344
4.1840000152588,-7.3037651060472
4.191999912262,-7.2995817290761
4.1999998092651,-7.2971023543655
4.2080001831055,-7.2964634418123
4.2160000801086,-7.2978011802121
4.2239999771118,-7.3012423176346
4.231999874115,-7.3069127433988
4.2399997711182,-7.3149311802914
4.2480001449585,-7.3254120816483
4.2560000419617,-7.3384639111161
4.2639999389648,-7.3541940772973
4.271999835968,-7.3726976275531
4.2800002098083,-7.3940732460226
4.2880001068115,-7.4184074417185
4.2960000038147,-7.4457842425873
4.3039999008179,-7.4762837921988
4.311999797821,-7.5099802183371
4.3200001716614,-7.5469411198734
4.3280000686646,-7.5872333538185
4.3359999656677,-7.6309127999909
4.3439998626709,-7.6780332920515
4.3520002365112,-7.7286454884787
4.3600001335144,-7.7827911254079
4.3680000305176,-7.8405084853736
4.3759999275208,-7.9018295810275
4.3839998245239,-7.9667806687824
4.3920001983643,-8.0353816382662
4.4000000953674,-8.1076463534915
4.4079999923706,-8.1835822678237
4.4159998893738,-8.263188801099
4.423999786377,-8.3464583356939
4.4320001602173,-8.433376106207
4.4400000572205,-8.5239163301777
4.4479999542236,-8.6180458184989
4.4559998512268,-8.7157215278915
4.4640002250671,-8.8168884949638
4.4720001220703,-8.9214805609917
4.4800000190735,-9.029419161532
4.4879999160767,-9.1406113227841
4.4959998130798,-9.2549490138115
4.5040001869202,-9.372311686477
4.5120000839233,-9.4925563641571
4.5199999809265,-9.6155257954935
4.5279998779297,-9.7410400157705
4.5359997749329,-9.8689012452491
4.5440001487732,-9.9988841080579
4.5520000457764,-10.130744293818
4.5599999427795,-10.264210929105
4.5679998397827,-10.398986266932
4.576000213623,-10.534743088308
4.5840001106262,-10.671131764929
4.5920000076294,-10.807769454289
4.5999999046326,-10.944247291089
4.6079998016357,-11.080129406812
4.6160001754761,-11.214951365282
4.6240000724792,-11.348223155273
4.6319999694824,-11.479436803722
4.6399998664856,-11.608060114935
4.6479997634888,-11.73354866881
4.6560001373291,-11.855350920859
4.6640000343323,-11.972909684779
4.6719999313354,-12.085669938362
4.6799998283386,-12.193094238369
4.688000202179,-12.294662169779
4.6960000991821,-12.389882873459
4.7039999961853,-12.478306299963
4.7119998931885,-12.559530141459
4.7199997901917,-12.633207956501
4.728000164032,-12.699057271031
4.7360000610352,-12.756867548194
4.7439999580383,-12.80650487723
4.7519998550415,-12.847912645165
4.7600002288818,-12.881114722103
4.768000125885,-12.906219407152
4.7760000228882,-12.923405700697
4.7839999198914,-12.932928718108
4.7919998168945,-12.935110555533
4.8000001907349,-12.9303331446
4.808000087738,-12.919030065017
4.8159999847412,-12.901672818164
4.8239998817444,-12.878771482906
4.8319997787476,-12.850859641463
4.8400001525879,-12.818480957553
4.8480000495911,-12.782191397656
4.8559999465942,-12.742545050128
4.8639998435974,-12.700087260445
4.8720002174377,-12.655352829569
4.8800001144409,-12.608858809638
4.8880000114441,-12.561100721095
4.8959999084473,-12.51255323128
4.9039998054504,-12.463659885193
4.9120001792908,-12.414841884041
4.9200000762939,-12.366492565455
4.9279999732971,-12.318972765995
4.9359998703003,-12.272621803482
4.9439997673035,-12.227749058349
4.9520001411438,-12.184638968657
4.960000038147,-12.143548761986
4.9679999351501,-12.104716803318
4.9759998321533,-12.06835405914
4.9840002059937,-12.034653518132
4.9920001029968,-12.003790519955
5.0,-11.975919186287
5.0079998970032,-11.951180797731
5.0159997940063,-11.929697063538
5.0240001678467,-11.911577637342
5.0320000648499,-11.896920484902
5.039999961853,-11.885812768509
5.0479998588562,-11.87832864635
5.0560002326965,-11.874536855693
5.0640001296997,-11.874490140016
5.0720000267029,-11.878244259496
5.0799999237061,-11.885837204938
5.0879998207092,-11.897310685357
5.0960001945496,-11.912691641837
5.1040000915527,-11.932011314606
5.1119999885559,-11.955289662483
5.1199998855591,-11.982546695368
5.1279997825623,-12.013796623818
5.1360001564026,-12.049053992056
5.1440000534058,-12.08832870354
5.1519999504089,-12.131627685958
5.1599998474121,-12.178959535881
5.1680002212524,-12.23032611685
5.1760001182556,-12.285734885388
5.1840000152588,-12.345185639477
5.191999912262,-12.408681505869
5.1999998092651,-12.476223569482
5.2080001831055,-12.547813658516
5.2160000801086,-12.62345097542
5.2239999771118,-12.703137981246
5.231999874115,-12.78687433984
5.2399997711182,-12.8746606739
5.2480001449585,-12.966499496003
5.2560000419617,-13.062388809285
5.2639999389648,-13.162334711706
5.271999835968,-13.266336662214
5.2800002098083,-13.374398837832
5.2880001068115,-13.486522969647
5.2960000038147,-13.602714902467
5.3039999008179,-13.722978447767
5.311999797821,-13.847318830195
5.3200001716614,-13.975743461938
5.3280000686646,-14.108254032912
5.3359999656677,-14.244862461712
5.3439998626709,-14.385575803677
5.3520002365112,-14.530397873566
5.3600001335144,-14.679341409197
5.3680000305176,-14.832413591265
5.3759999275208,-14.989622562274
5.3839998245239,-15.150975683357
5.3920001983643,-15.316484273026
5.4000000953674,-15.486157247527
5.4079999923706,-15.659999225656
5.4159998893738,-15.838018339442
5.423999786377,-16.02022160218
5.4320001602173,-16.206612832073
5.4400000572205,-16.397193858855
5.4479999542236,-16.591967442625
5.4559998512268,-16.790930258946
5.4640002250671,-16.994078708489
5.4720001220703,-17.20140278426
5.4800000190735,-17.412892078311
5.4879999160767,-17.628526555928
5.4959998130798,-17.848286610501
5.5040001869202,-18.072139714508
5.5120000839233,-18.300051468005
5.5199999809265,-18.531977864984
5.5279998779297,-18.767863319209
5.5359997749329,-19.00764667793
5.5440001487732,-19.251250548288
5.5520000457764,-19.498588114314
5.5599999427795,-19.749556998865
5.5679998397827,-20.004040660384
5.576000213623,-20.26190494392
5.5840001106262,-20.522997794765
5.5920000076294,-20.78714621616
5.5999999046326,-21.054159279781
5.6079998016357,-21.323819181798
5.6160001754761,-21.595887557393
5.6240000724792,-21.870097009109
5.6319999694824,-22.146156828084
5.6399998664856,-22.423745155948
5.6479997634888,-22.702518130994
5.6560001373291,-22.982099733309
5.6640000343323,-23.262083459549
5.6719999313354,-23.542042293347
5.6799998283386,-23.821516923037
5.688000202179,-24.100029883992
5.6960000991821,-24.377076944818
5.7039999961853,-24.652141515398
5.7119998931885,-24.92468922195
5.7199997901917,-25.194178627145
5.728000164032,-25.460064758835
5.7360000610352,-25.721800709541
5.7439999580383,-25.978853377418
5.7519998550415,-26.230695088967
5.7600002288818,-26.476823523783
5.768000125885,-26.716751061081
5.7760000228882,-26.950020507355
5.7839999198914,-27.176197529408
5.7919998168945,-27.394873319223
5.8000001907349,-27.605666292806
5.808000087738,-27.808210109002
5.8159999847412,-28.002149962926
5.8239998817444,-28.187131954445
5.8319997787476,-28.362798146262
5.8400001525879,-28.52876440323
5.8480000495911,-28.684614754148
5.8559999465942,-28.829882439722
5.8639998435974,-28.964043090531
5.8720002174377,-29.08649949995
5.8800001144409,-29.196581398287
5.8880000114441,-29.293532620838
5.8959999084473,-29.376528092681
5.9039998054504,-29.444670000123
5.9120001792908,-29.497015762519
5.9200000762939,-29.53259829496
5.9279999732971,-29.550461711927
5.9359998703003,-29.549703141709
5.9439997673035,-29.529508480925
5.9520001411438,-29.489208233704
5.960000038147,-29.428318893376
5.9679999351501,-29.346578835775
5.9759998321533,-29.243982727143
5.9840002059937,-29.120800181671
5.9920001029968,-28.977575575663
6.0,-28.815123906631
6.0079998970032,-28.634510950589
6.0159997940063,-28.437007113585
6.0240001678467,-28.224061489654
6.0320000648499,-27.997239783394
6.039999961853,-27.758193238675
6.0479998588562,-27.508600030475
6.0560002326965,-27.250132308861
6.0640001296997,-26.984421623395
6.0720000267029,-26.713027529876
6.0799999237061,-26.437422768252
6.0879998207092,-26.15897322321
6.0960001945496,-25.878931441011
6.1040000915527,-25.598442071545
6.1119999885559,-25.318525467859
6.1199998855591,-25.040097089101
6.1279997825623,-24.763964443405
6.1360001564026,-24.490835516505
6.1440000534058,-24.221329521416
6.1519999504089,-23.955978989955
6.1599998474121,-23.695244831684
6.1680002212524,-23.439517883834
6.1760001182556,-23.189132595244
6.1840000152588,-22.944367183428
6.191999912262,-22.705454148174
6.1999998092651,-22.472587484199
6.2080001831055,-22.24591896553
6.2160000801086,-22.025578401627
6.2239999771118,-21.811662473595
6.231999874115,-21.60424543696
6.2399997711182,-21.403382668436
6.2480001449585,-21.209112057683
6.2560000419617,-21.021455074279
6.2639999389648,-20.840423492891
6.271999835968,-20.666016168566
6.2800002098083,-20.498221573706
6.2880001068115,-20.33702318902
6.2960000038147,-20.182396280356
6.3039999008179,-20.034310345243
6.311999797821,-19.892731363997
6.3200001716614,-19.757618640306
6.3280000686646,-19.628929983767
6.3359999656677,-19.506621652727
6.3439998626709,-19.39064357605
6.3520002365112,-19.280947424379
6.3600001335144,-19.177480796172
6.3680000305176,-19.080190016572
6.3759999275208,-18.98902087139
6.3839998245239,-18.903916653308
6.3920001983643,-18.824820364543
6.4000000953674,-18.751673347865
6.4079999923706,-18.68441672283
6.4159998893738,-18.62299015955
6.423999786377,-18.567330024547
6.4320001602173,-18.517374396042
6.4400000572205,-18.47305945316
6.4479999542236,-18.43431764019
6.4559998512268,-18.401084598011
6.4640002250671,-18.373289959443
6.4720001220703,-18.350864641164
6.4800000190735,-18.333737810546
6.4879999160767,-18.321834467059
6.4959998130798,-18.315077715486
6.5040001869202,-18.313391839171
6.5120000839233,-18.316697845107
6.5199999809265,-18.32491177858
6.5279998779297,-18.337951004766
6.5359997749329,-18.355729532741
6.5440001487732,-18.378157113263
6.5520000457764,-18.405145048121
6.5599999427795,-18.436600161992
6.5679998397827,-18.472426654105
6.576000213623,-18.51252985604
6.5840001106262,-18.556810450854
6.5920000076294,-18.605169723401
6.5999999046326,-18.657506838616
6.6079998016357,-18.71372191259
6.6160001754761,-18.773715259746
6.6240000724792,-18.837385862967
6.6319999694824,-18.904636730477
6.6399998664856,-18.975370717568
6.6479997634888,-19.049498454226
6.6560001373291,-19.12692868541
6.6640000343323,-19.207580733547
6.6719999313354,-19.291378838329
6.6799998283386,-19.378254279869
6.688000202179,-19.468150358153
6.6960000991821,-19.561018920953
6.7039999961853,-19.656826212808
6.7119998931885,-19.755552357784
6.7199997901917,-19.857193839444
6.728000164032,-19.961765395661
6.7360000610352,-20.069299197212
6.7439999580383,-20.179851736129
6.7519998550415,-20.2935004314
6.7600002288818,-20.410349582334
6.768000125885,-20.530527689151
6.7760000228882,-20.654191769708
6.7839999198914,-20.781527261846
6.7919998168945,-20.91275118251
6.8000001907349,-21.048110575407
6.808000087738,-21.187886249762
6.8159999847412,-21.332386265958
6.8239998817444,-21.481956282348
6.8319997787476,-21.636970703322
6.8400001525879,-21.797835182902
6.8480000495911,-21.964983928711
6.8559999465942,-22.138879993617
6.8639998435974,-22.320004928524
6.8720002174377,-22.508861042688
6.8800001144409,-22.70595882885
6.8880000114441,-22.911810855685
6.8959999084473,-23.12691192704
6.9039998054504,-23.351730047141
6.9120001792908,-23.586668649958
6.9200000762939,-23.83204586303
6.9279999732971,-24.088038190732
6.9359998703003,-24.354625717295
6.9439997673035,-24.631506120826
6.9520001411438,-24.917990605254
6.960000038147,-25.212864715241
6.9679999351501,-25.514209460548
6.9759998321533,-25.819184781769
6.9840002059937,-26.123775703672
6.9920001029968,-26.422509149796
7.0,-26.708197286357
7.0079998970032,-26.971756020933
7.0159997940063,-27.202235068332
7.0240001678467,-27.387175211164
7.0320000648499,-27.513453024491
7.039999961853,-27.568631181589
7.0479998588562,-27.542670284986
7.0560002326965,-27.429619645923
7.0640001296997,-27.228739388449
7.0720000267029,-26.944672977039
7.0799999237061,-26.586576256641
7.0879998207092,-26.166549968371
7.0960001945496,-25.697883434962
7.1040000915527,-25.193563740814
7.1119999885559,-24.665275727817
7.1199998855591,-24.122902666348
7.1279997825623,-23.574413784478
7.1360001564026,-23.025995517216
7.1440000534058,-22.482291300839
7.1519999504089,-21.946687207292
7.1599998474121,-21.421566511599
7.1680002212524,-20.908550544999
7.1760001182556,-20.408677288051
7.1840000152588,-19.922560265122
7.191999912262,-19.450493912172
7.1999998092651,-18.992552931492
7.2080001831055,-18.548644600029
7.2160000801086,-18.118575571222
7.2239999771118,-17.702066949175
7.231999874115,-17.298801104943
7.2399997711182,-16.908425656568
7.2480001449585,-16.530578155455
7.2560000419617,-16.164890189638
7.2639999389648,-15.810993023967
7.271999835968,-15.468530374394
7.2800002098083,-15.137154236579
7.2880001068115,-14.816528331594
7.2960000038147,-14.506332627904
7.3039999008179,-14.2062615446
7.311999797821,-13.91602266288
7.3200001716614,-13.635343965479
7.3280000686646,-13.363959025143
7.3359999656677,-13.101624762732
7.3439998626709,-12.848105715749
7.3520002365112,-12.603182233735
7.3600001335144,-12.36664644463
7.3680000305176,-12.138301219593
7.3759999275208,-11.917964650228
7.3839998245239,-11.705457554081
7.3920001983643,-11.500619702632
7.4000000953674,-11.30329293863
7.4079999923706,-11.113331750589
7.4159998893738,-10.930598403943
7.423999786377,-10.754962810018
7.4320001602173,-10.586299145685
7.4400000572205,-10.42449392461
7.4479999542236,-10.269436339459
7.4559998512268,-10.12102174727
7.4640002250671,-9.9791520485227
7.4720001220703,-9.8437341282723
7.4800000190735,-9.7146790607192
7.4879999160767,-9.5919041137956
7.4959998130798,-9.475328904977
7.5040001869202,-9.3648754855441
7.5120000839233,-9.2604766847528
7.5199999809265,-9.1620607457692
7.5279998779297,-9.0695611654181
7.5359997749329,-8.9829172554777
7.5440001487732,-8.9020665673655
7.5520000457764,-8.8269514559229
7.5599999427795,-8.7575156060117
7.5679998397827,-8.6937022695099
7.576000213623,-8.6354606197761
7.5840001106262,-8.5827353086719
7.5920000076294,-8.5354765076431
7.5999999046326,-8.4936303432345
7.6079998016357,-8.4571455270394
7.6160001754761,-8.4259725530739
7.6240000724792,-8.4000549121263
7.6319999694824,-8.3793403288591
7.6399998664856,-8.3637730294687
7.6479997634888,-8.3532957962237
7.6560001373291,-8.3478468222044
7.6640000343323,-8.3473642281865
7.6719999313354,-8.3517797006176
7.6799998283386,-8.361022832451
7.688000202179,-8.375016012487
7.6960000991821,-8.3936788677207
7.7039999961853,-8.4169216830141
7.7119998931885,-8.4446501337954
7.7199997901917,-8.4767591980704
7.728000164032,-8.5131374447375
7.7360000610352,-8.5536618477648
7.7439999580383,-8.5982010917272
7.7519998550415,-8.6466073842971
7.7600002288818,-8.6987246904855
7.768000125885,-8.7543808615197
7.7760000228882,-8.8133877740957
7.7839999198914,-8.8755407987185
7.7919998168945,-8.9406216620279
7.8000001907349,-9.008390414493
7.808000087738,-9.078586959205
7.8159999847412,-9.1509349834087
7.8239998817444,-9.2251319905466
7.8319997787476,-9.3008594958273
7.8400001525879,-9.377774171462
7.8480000495911,-9.4555124783225
